===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
238,TSLA,238,2019-12-10 23:59:59.999989,339.96,350.73,339.31,348.84,8828300.0,0.0,348.839996,TestStrategy,238,737403.9999999999,Broker,238,1000.0,1000.0,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,TSLA,239,2019-12-11 23:59:59.999989,351.88,357.19,351.09,352.7,6897800.0,0.0,352.700012,TestStrategy,239,737404.9999999999,Broker,239,1000.0,1000.0,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,TSLA,240,2019-12-12 23:59:59.999989,354.92,362.74,353.23,359.68,7763900.0,0.0,359.679993,TestStrategy,240,737405.9999999999,Broker,240,1000.0,1000.0,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,TSLA,241,2019-12-13 23:59:59.999989,361.05,365.21,354.64,358.39,6570900.0,0.0,358.390015,TestStrategy,241,737406.9999999999,Broker,241,1000.0,1000.0,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,TSLA,242,2019-12-16 23:59:59.999989,362.55,383.61,362.5,381.5,18174200.0,0.0,381.5,TestStrategy,242,737409.9999999999,Broker,242,1000.0,1000.0,BuySell,242,,,Trades - Net Profit/Loss,242,,
243,TSLA,243,2019-12-17 23:59:59.999989,378.99,385.5,375.9,378.99,8496800.0,0.0,378.98999,TestStrategy,243,737410.9999999999,Broker,243,1000.0,1000.0,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,TSLA,244,2019-12-18 23:59:59.999989,380.63,395.22,380.58,393.15,14121000.0,0.0,393.149994,TestStrategy,244,737411.9999999999,Broker,244,1000.0,1000.0,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,TSLA,245,2019-12-19 23:59:59.999989,397.32,406.85,396.5,404.04,18107100.0,0.0,404.040009,TestStrategy,245,737412.9999999999,Broker,245,1000.0,1000.0,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,TSLA,246,2019-12-20 23:59:59.999989,410.29,413.0,400.19,405.59,14752700.0,0.0,405.589996,TestStrategy,246,737413.9999999999,Broker,246,1000.0,1000.0,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,TSLA,247,2019-12-23 23:59:59.999989,411.78,422.01,410.0,419.22,13319600.0,0.0,419.220001,TestStrategy,247,737416.9999999999,Broker,247,1000.0,1000.0,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,TSLA,248,2019-12-24 23:59:59.999989,418.36,425.47,412.69,425.25,8054700.0,0.0,425.25,TestStrategy,248,737417.9999999999,Broker,248,1000.0,1000.0,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,TSLA,249,2019-12-26 23:59:59.999989,427.91,433.48,426.35,430.94,10633900.0,0.0,430.940002,TestStrategy,249,737419.9999999999,Broker,249,1000.0,1000.0,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,TSLA,250,2019-12-27 23:59:59.999989,435.0,435.31,426.11,430.38,9945700.0,0.0,430.380005,TestStrategy,250,737420.9999999999,Broker,250,1000.0,1000.0,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,TSLA,251,2019-12-30 23:59:59.999989,428.79,429.0,409.26,414.7,12586400.0,0.0,414.700012,TestStrategy,251,737423.9999999999,Broker,251,1000.0,1000.0,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,TSLA,252,2019-12-31 23:59:59.999989,405.0,421.29,402.08,418.33,10285700.0,0.0,418.329987,TestStrategy,252,737424.9999999999,Broker,252,1000.0,1000.0,BuySell,252,,,Trades - Net Profit/Loss,252,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: TSLA
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - TestStrategy:
      *************************************************************************
      - Params:
        - maperiod: 15
      *************************************************************************
      - Indicators:
        .......................................................................
        - SimpleMovingAverage:
          - Lines: sma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 15
        .......................................................................
        - ExponentialMovingAverage:
          - Lines: ema
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 25
        .......................................................................
        - WeightedMovingAverage:
          - Lines: wma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 25
        .......................................................................
        - StochasticSlow:
          - Lines: percK, percD
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - period_dfast: 3
            - movav: MovingAverageSimple
            - upperband: 80.0
            - lowerband: 20.0
            - safediv: False
            - safezero: 0.0
            - period_dslow: 3
        .......................................................................
        - MACDHisto:
          - Lines: macd, signal, histo
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period_me1: 12
            - period_me2: 26
            - period_signal: 9
            - movav: ExponentialMovingAverage
        .......................................................................
        - RSI:
          - Lines: rsi
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - movav: SmoothedMovingAverage
            - upperband: 70.0
            - lowerband: 30.0
            - safediv: False
            - safehigh: 100.0
            - safelow: 50.0
            - lookback: 1
        .......................................................................
        - SmoothedMovingAverage:
          - Lines: smma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 10
        .......................................................................
        - ATR:
          - Lines: atr
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 14
            - movav: SmoothedMovingAverage
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - Trades:
          - Lines: pnlplus, pnlminus
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - pnlcomm: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 1000.0
          - End: 1000.0
